msg_id,channel,received_at,sender_name,sender_phone,body,address_in_msg,county_in_msg,listing_in_msg,expected_topic,expected_urgency,expected_owner
WA-0205,whatsapp,2026-04-11T15:28:00Z,Tester Buyer-Smith,+14045550199,"No heat for 2 days now, my baby is freezing. 2150 Peachtree St, Sugar Hill, GA 🙏","2150 Peachtree St, Sugar Hill, GA",Gwinnett,,tenant_issue,P0,Nathalie
WA-0206,whatsapp,2026-04-06T01:26:00Z,Tester Buyer-Smith,+14045550199,Crypto opportunity - 300% return guaranteed. Reply YES. 🙏,"2587 Willow Pkwy, Smyrna, GA",Cobb,,spam,P3,ARCHIVE
WA-0207,whatsapp,2026-05-15T07:35:00Z,Tester Buyer-Smith,+14045550199,"Just confirming the security deposit is $1,500 not $2,000 like the email said. 🙏","8574 Birch Ct, Sandy Springs, GA",Fulton,,billing,P3,Noa
WA-0208,whatsapp,2026-04-07T23:40:00Z,Tester Buyer-Smith,+14045550199,"Light bulb in the hallway burned out, no rush.","7106 Sycamore Blvd, Woodstock, GA",Cherokee,,maintenance,P3,Noa
WA-0209,whatsapp,2026-03-26T12:43:00Z,Tester Buyer-Smith,+14045550199,"No heat for 2 days now, my baby is freezing. 183 Sycamore Blvd, Marietta, GA","183 Sycamore Blvd, Marietta, GA",Cobb,,tenant_issue,P0,Nathalie
WA-0210,whatsapp,2026-05-15T11:09:00Z,Tester Buyer-Smith,+14045550199,"Bathroom faucet is dripping non-stop, can a plumber come look?

Also - can you let me know by tomorrow?","9392 Maple Dr, Brookhaven, GA",DeKalb,,tenant_issue,P2,Nathalie
WA-0211,whatsapp,2026-04-11T22:51:00Z,Tester Buyer-Smith,+14045550199,"Boost your listings with our premium photography package.

Also - can you let me know by tomorrow?","8403 Pine Rd, Cumming, GA",Forsyth,,marketing_promo,P3,ARCHIVE
WA-0212,whatsapp,2026-03-19T07:09:00Z,Tester Buyer-Smith,+14045550199,"I'm at 3488 Magnolia Ln, Marietta, GA but the door is locked. Are you on the way?","3488 Magnolia Ln, Marietta, GA",Cobb,,showing,P1,Fabi
WA-0213,whatsapp,2026-04-18T05:43:00Z,Tester Buyer-Smith,+14045550199,"Pickup at school is at 3:15 today, can you grab the kids?","1109 Willow Pkwy, Kennesaw, GA",Cobb,,personal,P3,ARCHIVE
WA-0214,whatsapp,2026-05-09T20:41:00Z,Tester Buyer-Smith,+14045550199,Got the inspection report back. There are 3 items I'd like to negotiate.,"3002 Birch Ct, Smyrna, GA",Cobb,,deal,P1,Nathalie
WA-0215,whatsapp,2026-03-30T15:58:00Z,Tester Buyer-Smith,+14045550199,"Need to renew the lease at 1149 Magnolia Ln, Smyrna, GA. Can you send the renewal terms?","1149 Magnolia Ln, Smyrna, GA",Cobb,,contract,P2,Noa
WA-0216,whatsapp,2026-04-29T13:43:00Z,Tester Buyer-Smith,+14045550199,"Giving 30 days' notice - moving out by end of next month. 355 Sycamore Blvd, Kennesaw, GA","355 Sycamore Blvd, Kennesaw, GA",Cobb,,contract,P1,Noa
WA-0217,whatsapp,2026-05-14T03:50:00Z,Tester Buyer-Smith,+14045550199,"Just confirming the security deposit is $1,500 not $2,000 like the email said. 🙏","7065 Maple Dr, Atlanta, GA",Fulton,,billing,P3,Noa
WA-0218,whatsapp,2026-04-05T05:41:00Z,Tester Buyer-Smith,+14045550199,"Counter-offer received on 7461 Birch Ct, Lawrenceville, GA - they want 5k more. What do you think?

Also - can you let me know by tomorrow?","7461 Birch Ct, Lawrenceville, GA",Gwinnett,,deal,P1,Nathalie
WA-0219,whatsapp,2026-05-03T06:27:00Z,Tester Buyer-Smith,+14045550199,"Pickup at school is at 3:15 today, can you grab the kids? 🙏

Also - can you let me know by tomorrow?","2989 Oak Ave, Canton, GA",Cherokee,,personal,P3,ARCHIVE
WA-0220,whatsapp,2026-03-22T08:44:00Z,Tester Buyer-Smith,+14045550199,Question on clause 7.b of the contract - what does 'as-is' really mean here?,"4578 Cedar Trail, Cumming, GA",Forsyth,,contract,P2,Noa
WA-0221,whatsapp,2026-04-29T12:19:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
Our offer on 1519 Maple Dr, Woodstock, GA expires at 5pm today, can you confirm acceptance??","1519 Maple Dr, Woodstock, GA",Cherokee,,buyer_lead,P0,Fabi
WA-0222,whatsapp,2026-05-07T22:56:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
No heat for 2 days now, my baby is freezing. 3831 Oak Ave, Canton, GA

Also - can you let me know by tomorrow?","3831 Oak Ave, Canton, GA",Cherokee,,tenant_issue,P0,Nathalie
WA-0223,whatsapp,2026-03-28T16:25:00Z,Tester Buyer-Smith,+14045550199,"No heat for 2 days now, my baby is freezing. 7680 Magnolia Ln, Dunwoody, GA","7680 Magnolia Ln, Dunwoody, GA",DeKalb,,tenant_issue,P0,Nathalie
WA-0224,whatsapp,2026-05-17T10:18:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
Neighbor in unit B has been playing loud music until 2am for a week. 6449 Pine Rd, Marietta, GA 🙏

Also - can you let me know by tomorrow?","6449 Pine Rd, Marietta, GA",Cobb,,tenant_issue,P2,Nathalie
WA-0225,whatsapp,2026-04-13T05:13:00Z,Tester Buyer-Smith,+14045550199,"The painter quoted $1,800 for unit B at 9468 Oak Ave, Brookhaven, GA - does that look right? 🙏","9468 Oak Ave, Brookhaven, GA",DeKalb,,vendor,P2,Noa
WA-0226,whatsapp,2026-04-05T12:39:00Z,Tester Buyer-Smith,+14045550199,"Giving 30 days' notice - moving out by end of next month. 5960 Willow Pkwy, Brookhaven, GA","5960 Willow Pkwy, Brookhaven, GA",DeKalb,,contract,P1,Noa
WA-0227,whatsapp,2026-03-21T09:19:00Z,Tester Buyer-Smith,+14045550199,"Plumber invoice for 8922 Maple Dr, Atlanta, GA - approving with your sign-off.","8922 Maple Dr, Atlanta, GA",Fulton,,vendor,P3,Noa
WA-0228,whatsapp,2026-04-27T11:38:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
Got a late fee but I have proof I paid on time. Can we sort this out?

Also - can you let me know by tomorrow?","5725 Riverbend Way, Dunwoody, GA",DeKalb,,billing,P2,Noa
WA-0229,whatsapp,2026-05-10T13:43:00Z,Tester Buyer-Smith,+14045550199,"Can we set up a walkthrough next Tuesday for the move-out at 5936 Magnolia Ln, Kennesaw, GA? 🙏

Also - can you let me know by tomorrow?","5936 Magnolia Ln, Kennesaw, GA",Cobb,,scheduling,P2,Noa
WA-0230,whatsapp,2026-04-06T06:54:00Z,Tester Buyer-Smith,+14045550199,Considering listing the property in DeKalb - can we schedule a CMA?,"2523 Pine Rd, Decatur, GA",DeKalb,,seller_lead,P2,Nathalie
WA-0231,whatsapp,2026-04-01T14:51:00Z,Tester Buyer-Smith,+14045550199,"Light bulb in the hallway burned out, no rush.","3187 Peachtree St, Smyrna, GA",Cobb,,maintenance,P3,Noa
WA-0232,whatsapp,2026-04-27T23:45:00Z,Tester Buyer-Smith,+14045550199,"Bathroom faucet is dripping non-stop, can a plumber come look?

Also - can you let me know by tomorrow?","617 Riverbend Way, Sandy Springs, GA",Fulton,,tenant_issue,P2,Nathalie
WA-0233,whatsapp,2026-04-04T07:55:00Z,Tester Buyer-Smith,+14045550199,Your monthly newsletter from RealEstateDigest is here. 🙏,"3922 Sycamore Blvd, Decatur, GA",DeKalb,,marketing_promo,P3,ARCHIVE
WA-0234,whatsapp,2026-04-16T14:45:00Z,Tester Buyer-Smith,+14045550199,"Hey, want to grab dinner Friday at that new ramen place? 🙏

Also - can you let me know by tomorrow?","3291 Maple Dr, Dunwoody, GA",DeKalb,,personal,P3,ARCHIVE
WA-0235,whatsapp,2026-04-08T18:45:00Z,Tester Buyer-Smith,+14045550199,Your monthly newsletter from RealEstateDigest is here.,"9515 Peachtree St, Dunwoody, GA",DeKalb,,marketing_promo,P3,ARCHIVE
WA-0236,whatsapp,2026-04-30T18:15:00Z,Tester Buyer-Smith,+14045550199,Yoga class moved to 7am tomorrow. Want to come?,"7260 Willow Pkwy, Kennesaw, GA",Cobb,,personal,P3,ARCHIVE
WA-0237,whatsapp,2026-05-12T07:11:00Z,Tester Buyer-Smith,+14045550199,FYI we're out of milk. Can you grab some on the way home?,"5517 Pine Rd, Kennesaw, GA",Cobb,,personal,P3,ARCHIVE
WA-0238,whatsapp,2026-03-29T18:20:00Z,Tester Buyer-Smith,+14045550199,I'm a Nigerian prince and need your help moving $25M...,"8747 Willow Pkwy, Sandy Springs, GA",Fulton,,spam,P3,ARCHIVE
WA-0239,whatsapp,2026-05-14T15:24:00Z,Tester Buyer-Smith,+14045550199,The work order #4421 for the dishwasher - any update?,"2257 Maple Dr, Marietta, GA",Cobb,,maintenance,P2,Noa
WA-0240,whatsapp,2026-04-05T17:24:00Z,Tester Buyer-Smith,+14045550199,"Plumber invoice for 9095 Cedar Trail, Atlanta, GA - approving with your sign-off.","9095 Cedar Trail, Atlanta, GA",Fulton,,vendor,P3,Noa
WA-0241,whatsapp,2026-04-15T08:49:00Z,Tester Buyer-Smith,+14045550199,"Running 15 min late to the showing at 2914 Oak Ave, Dunwoody, GA, please tell the agent.

Also - can you let me know by tomorrow?","2914 Oak Ave, Dunwoody, GA",DeKalb,,showing,P1,Nathalie
WA-0242,whatsapp,2026-03-21T10:41:00Z,Tester Buyer-Smith,+14045550199,The work order #4421 for the dishwasher - any update? 🙏,"9867 Pine Rd, Duluth, GA",Gwinnett,,maintenance,P2,Noa
WA-0243,whatsapp,2026-04-04T15:21:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
Plumber invoice for 6146 Pine Rd, Sandy Springs, GA - approving with your sign-off.","6146 Pine Rd, Sandy Springs, GA",Fulton,,vendor,P3,Noa
WA-0244,whatsapp,2026-03-19T03:46:00Z,Tester Buyer-Smith,+14045550199,"Vendor said they'd be here at 10am, no show. Can you check on them?","3723 Cedar Trail, Woodstock, GA",Cherokee,,maintenance,P2,Noa
WA-0245,whatsapp,2026-03-26T08:31:00Z,Tester Buyer-Smith,+14045550199,"CLAIM YOUR PRIZE NOW - you've won $10,000! Click here: http://scam.example/ 🙏","2665 Peachtree St, Cumming, GA",Forsyth,,spam,P3,ARCHIVE
WA-0246,whatsapp,2026-04-24T16:17:00Z,Tester Buyer-Smith,+14045550199,"EMERGENCY - water is pouring from the ceiling in unit at 3700 Cedar Trail, Lawrenceville, GA!! 🙏","3700 Cedar Trail, Lawrenceville, GA",Gwinnett,,tenant_issue,P0,Nathalie
WA-0247,whatsapp,2026-04-15T23:54:00Z,Tester Buyer-Smith,+14045550199,"The work order #4421 for the dishwasher - any update?

Also - can you let me know by tomorrow?","6252 Birch Ct, Lawrenceville, GA",Gwinnett,,maintenance,P2,Noa
WA-0248,whatsapp,2026-04-29T08:26:00Z,Tester Buyer-Smith,+14045550199,"Need to renew the lease at 6741 Cedar Trail, Duluth, GA. Can you send the renewal terms?","6741 Cedar Trail, Duluth, GA",Gwinnett,,contract,P2,Noa
WA-0249,whatsapp,2026-05-10T15:09:00Z,Tester Buyer-Smith,+14045550199,"Your monthly newsletter from RealEstateDigest is here. 🙏

Also - can you let me know by tomorrow?","7240 Oak Ave, Dunwoody, GA",DeKalb,,marketing_promo,P3,ARCHIVE
WA-0250,whatsapp,2026-03-22T13:21:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
Locked out of 2358 Birch Ct, Marietta, GA at 11pm with the kids in the car.

Also - can you let me know by tomorrow?","2358 Birch Ct, Marietta, GA",Cobb,,tenant_issue,P0,Nathalie
WA-0251,whatsapp,2026-04-22T14:33:00Z,Tester Buyer-Smith,+14045550199,"Could you send me the seller's disclosure for 7679 Sycamore Blvd, Cumming, GA (MLS MLS-7545834)?

Also - can you let me know by tomorrow?","7679 Sycamore Blvd, Cumming, GA",Forsyth,MLS-7545834,document,P2,Noa
WA-0252,whatsapp,2026-04-16T12:56:00Z,Tester Buyer-Smith,+14045550199,"Our offer on 3137 Magnolia Ln, Lawrenceville, GA expires at 5pm today, can you confirm acceptance?? 🙏

Also - can you let me know by tomorrow?","3137 Magnolia Ln, Lawrenceville, GA",Gwinnett,,buyer_lead,P0,Fabi
WA-0253,whatsapp,2026-04-06T10:35:00Z,Tester Buyer-Smith,+14045550199,"Atlanta Realtors Network: invitation to our May mixer.

Also - can you let me know by tomorrow?","8401 Cedar Trail, Sugar Hill, GA",Gwinnett,,marketing_promo,P3,ARCHIVE
WA-0254,whatsapp,2026-04-27T19:09:00Z,Tester Buyer-Smith,+14045550199,"Could you send me the seller's disclosure for 6128 Riverbend Way, Cumming, GA (MLS MLS-7778997)? 🙏","6128 Riverbend Way, Cumming, GA",Forsyth,MLS-7778997,document,P2,Noa
WA-0255,whatsapp,2026-04-25T11:54:00Z,Tester Buyer-Smith,+14045550199,"Can we set up a walkthrough next Tuesday for the move-out at 7759 Willow Pkwy, Atlanta, GA?","7759 Willow Pkwy, Atlanta, GA",Fulton,,scheduling,P2,Noa
WA-0256,whatsapp,2026-03-30T13:59:00Z,Tester Buyer-Smith,+14045550199,"Need to renew the lease at 3996 Maple Dr, Cumming, GA. Can you send the renewal terms?

Also - can you let me know by tomorrow?","3996 Maple Dr, Cumming, GA",Forsyth,,contract,P2,Noa
WA-0257,whatsapp,2026-05-03T11:00:00Z,Tester Buyer-Smith,+14045550199,"Pickup at school is at 3:15 today, can you grab the kids?","3033 Sycamore Blvd, Kennesaw, GA",Cobb,,personal,P3,ARCHIVE
WA-0258,whatsapp,2026-05-16T12:07:00Z,Tester Buyer-Smith,+14045550199,Are you a real estate agent? Try our new CRM free for 30 days.,"2235 Cedar Trail, Smyrna, GA",Cobb,,marketing_promo,P3,ARCHIVE
WA-0259,whatsapp,2026-04-10T11:07:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
CLAIM YOUR PRIZE NOW - you've won $10,000! Click here: http://scam.example/ 🙏

Also - can you let me know by tomorrow?","9159 Birch Ct, Lawrenceville, GA",Gwinnett,,spam,P3,ARCHIVE
WA-0260,whatsapp,2026-05-05T17:03:00Z,Tester Buyer-Smith,+14045550199,FLASH SALE - 50% off everything at our store this weekend only!,"1070 Birch Ct, Woodstock, GA",Cherokee,,marketing_promo,P3,ARCHIVE
WA-0261,whatsapp,2026-04-21T11:53:00Z,Tester Buyer-Smith,+14045550199,"Crypto opportunity - 300% return guaranteed. Reply YES.

Also - can you let me know by tomorrow?","978 Peachtree St, Lawrenceville, GA",Gwinnett,,spam,P3,ARCHIVE
WA-0262,whatsapp,2026-04-09T04:08:00Z,Tester Buyer-Smith,+14045550199,The dog has a vet appointment Thursday at 10am.,"5113 Peachtree St, Dunwoody, GA",DeKalb,,personal,P3,ARCHIVE
WA-0263,whatsapp,2026-04-15T15:17:00Z,Tester Buyer-Smith,+14045550199,Closing tomorrow at 9am and the wire instructions look wrong - help!,"8283 Willow Pkwy, Sandy Springs, GA",Fulton,,deal,P0,Nathalie
WA-0264,whatsapp,2026-03-29T06:29:00Z,Tester Buyer-Smith,+14045550199,"Just confirming the security deposit is $1,500 not $2,000 like the email said.","2009 Peachtree St, Marietta, GA",Cobb,,billing,P3,Noa
WA-0265,whatsapp,2026-05-13T17:25:00Z,Tester Buyer-Smith,+14045550199,"I'm at 4402 Birch Ct, Canton, GA but the door is locked. Are you on the way? 🙏","4402 Birch Ct, Canton, GA",Cherokee,,showing,P1,Fabi
WA-0266,whatsapp,2026-04-11T01:50:00Z,Tester Buyer-Smith,+14045550199,"Neighbor in unit B has been playing loud music until 2am for a week. 5210 Birch Ct, Cumming, GA 🙏","5210 Birch Ct, Cumming, GA",Forsyth,,tenant_issue,P2,Nathalie
WA-0267,whatsapp,2026-05-03T19:31:00Z,Tester Buyer-Smith,+14045550199,"Plumber invoice for 4716 Oak Ave, Woodstock, GA - approving with your sign-off.

Also - can you let me know by tomorrow?","4716 Oak Ave, Woodstock, GA",Cherokee,,vendor,P3,Noa
WA-0268,whatsapp,2026-04-07T13:48:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
Our offer on 7699 Maple Dr, Canton, GA expires at 5pm today, can you confirm acceptance?? 🙏","7699 Maple Dr, Canton, GA",Cherokee,,buyer_lead,P0,Fabi
WA-0269,whatsapp,2026-04-10T19:59:00Z,Tester Buyer-Smith,+14045550199,"HOA sent a notice about new pool hours, forwarding to you.","1104 Riverbend Way, Duluth, GA",Gwinnett,,admin,P3,Noa
WA-0270,whatsapp,2026-04-22T00:11:00Z,Tester Buyer-Smith,+14045550199,Dentist appointment confirmed for Tuesday 2pm. 🙏,"9470 Cedar Trail, Woodstock, GA",Cherokee,,personal,P3,ARCHIVE
WA-0271,whatsapp,2026-04-05T05:38:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
I'm a Nigerian prince and need your help moving $25M...","5117 Sycamore Blvd, Decatur, GA",DeKalb,,spam,P3,ARCHIVE
WA-0272,whatsapp,2026-03-19T19:02:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
Are you a real estate agent? Try our new CRM free for 30 days.","5802 Pine Rd, Duluth, GA",Gwinnett,,marketing_promo,P3,ARCHIVE
WA-0273,whatsapp,2026-04-17T21:48:00Z,Tester Buyer-Smith,+14045550199,Need to move ASAP - relocating for work in 3 weeks. Can you call me today?,"9898 Peachtree St, Dunwoody, GA",DeKalb,,buyer_lead,P1,Nathalie
WA-0274,whatsapp,2026-05-16T07:06:00Z,Tester Buyer-Smith,+14045550199,"Vendor said they'd be here at 10am, no show. Can you check on them?","9231 Magnolia Ln, Brookhaven, GA",DeKalb,,maintenance,P2,Noa
WA-0275,whatsapp,2026-05-02T00:39:00Z,Tester Buyer-Smith,+14045550199,The work order #4421 for the dishwasher - any update? 🙏,"7530 Oak Ave, Cumming, GA",Forsyth,,maintenance,P2,Noa
WA-0276,whatsapp,2026-04-10T17:42:00Z,Tester Buyer-Smith,+14045550199,"Giving 30 days' notice - moving out by end of next month. 5676 Cedar Trail, Cumming, GA 🙏","5676 Cedar Trail, Cumming, GA",Forsyth,,contract,P1,Noa
WA-0277,whatsapp,2026-05-16T17:59:00Z,Tester Buyer-Smith,+14045550199,"Got a late fee but I have proof I paid on time. Can we sort this out? 🙏

Also - can you let me know by tomorrow?","6211 Magnolia Ln, Cumming, GA",Forsyth,,billing,P2,Noa
WA-0278,whatsapp,2026-04-21T23:48:00Z,Tester Buyer-Smith,+14045550199,"Plumber invoice for 9423 Sycamore Blvd, Sandy Springs, GA - approving with your sign-off.

Also - can you let me know by tomorrow?","9423 Sycamore Blvd, Sandy Springs, GA",Fulton,,vendor,P3,Noa
WA-0279,whatsapp,2026-04-10T04:22:00Z,Tester Buyer-Smith,+14045550199,"Neighbor in unit B has been playing loud music until 2am for a week. 1930 Peachtree St, Canton, GA

Also - can you let me know by tomorrow?","1930 Peachtree St, Canton, GA",Cherokee,,tenant_issue,P2,Nathalie
WA-0280,whatsapp,2026-04-13T03:50:00Z,Tester Buyer-Smith,+14045550199,The work order #4421 for the dishwasher - any update? 🙏,"881 Peachtree St, Duluth, GA",Gwinnett,,maintenance,P2,Noa
WA-0281,whatsapp,2026-03-21T00:58:00Z,Tester Buyer-Smith,+14045550199,"Light bulb in the hallway burned out, no rush.","1173 Cedar Trail, Sandy Springs, GA",Fulton,,maintenance,P3,Noa
WA-0282,whatsapp,2026-05-16T12:26:00Z,Tester Buyer-Smith,+14045550199,"Pickup at school is at 3:15 today, can you grab the kids? 🙏

Also - can you let me know by tomorrow?","9631 Oak Ave, Cumming, GA",Forsyth,,personal,P3,ARCHIVE
WA-0283,whatsapp,2026-05-07T16:00:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
Hey, want to grab dinner Friday at that new ramen place?","9595 Cedar Trail, Atlanta, GA",Fulton,,personal,P3,ARCHIVE
WA-0284,whatsapp,2026-04-14T22:12:00Z,Tester Buyer-Smith,+14045550199,Boost your listings with our premium photography package.,"783 Cedar Trail, Woodstock, GA",Cherokee,,marketing_promo,P3,ARCHIVE
WA-0285,whatsapp,2026-04-14T00:19:00Z,Tester Buyer-Smith,+14045550199,"Need to renew the lease at 1575 Pine Rd, Decatur, GA. Can you send the renewal terms?

Also - can you let me know by tomorrow?","1575 Pine Rd, Decatur, GA",DeKalb,,contract,P2,Noa
WA-0286,whatsapp,2026-04-10T23:42:00Z,Tester Buyer-Smith,+14045550199,Boost your listings with our premium photography package.,"3100 Riverbend Way, Canton, GA",Cherokee,,marketing_promo,P3,ARCHIVE
WA-0287,whatsapp,2026-04-09T12:35:00Z,Tester Buyer-Smith,+14045550199,"Locked out of 8079 Birch Ct, Atlanta, GA at 11pm with the kids in the car. 🙏","8079 Birch Ct, Atlanta, GA",Fulton,,tenant_issue,P0,Nathalie
WA-0288,whatsapp,2026-05-15T14:25:00Z,Tester Buyer-Smith,+14045550199,"Our offer on 6330 Maple Dr, Cumming, GA expires at 5pm today, can you confirm acceptance??","6330 Maple Dr, Cumming, GA",Forsyth,,buyer_lead,P0,Fabi
WA-0289,whatsapp,2026-04-04T21:04:00Z,Tester Buyer-Smith,+14045550199,"Running 15 min late to the showing at 957 Birch Ct, Sugar Hill, GA, please tell the agent.","957 Birch Ct, Sugar Hill, GA",Gwinnett,,showing,P1,Fabi
WA-0290,whatsapp,2026-05-07T10:33:00Z,Tester Buyer-Smith,+14045550199,FYI we're out of milk. Can you grab some on the way home?,"7353 Pine Rd, Cumming, GA",Forsyth,,personal,P3,ARCHIVE
WA-0291,whatsapp,2026-05-16T19:10:00Z,Tester Buyer-Smith,+14045550199,Are you a real estate agent? Try our new CRM free for 30 days.,"1462 Oak Ave, Canton, GA",Cherokee,,marketing_promo,P3,ARCHIVE
WA-0292,whatsapp,2026-05-06T22:36:00Z,Tester Buyer-Smith,+14045550199,"Voice note transcription:
Could you send me the seller's disclosure for 8652 Sycamore Blvd, Woodstock, GA (MLS MLS-7185950)? 🙏

Also - can you let me know by tomorrow?","8652 Sycamore Blvd, Woodstock, GA",Cherokee,MLS-7185950,document,P2,Noa
WA-0293,whatsapp,2026-05-04T00:07:00Z,Tester Buyer-Smith,+14045550199,"Our offer on 7682 Birch Ct, Sugar Hill, GA expires at 5pm today, can you confirm acceptance?? 🙏","7682 Birch Ct, Sugar Hill, GA",Gwinnett,,buyer_lead,P0,Fabi
WA-0294,whatsapp,2026-05-10T21:49:00Z,Tester Buyer-Smith,+14045550199,"Your monthly newsletter from RealEstateDigest is here.

Also - can you let me know by tomorrow?","3151 Birch Ct, Marietta, GA",Cobb,,marketing_promo,P3,ARCHIVE
WA-0295,whatsapp,2026-04-07T21:10:00Z,Tester Buyer-Smith,+14045550199,"Can we set up a walkthrough next Tuesday for the move-out at 8281 Pine Rd, Sugar Hill, GA?

Also - can you let me know by tomorrow?","8281 Pine Rd, Sugar Hill, GA",Gwinnett,,scheduling,P2,Noa
WA-0296,whatsapp,2026-05-10T08:55:00Z,Tester Buyer-Smith,+14045550199,"Vendor said they'd be here at 10am, no show. Can you check on them?

Also - can you let me know by tomorrow?","6114 Willow Pkwy, Kennesaw, GA",Cobb,,maintenance,P2,Noa
WA-0297,whatsapp,2026-04-27T13:18:00Z,Tester Buyer-Smith,+14045550199,"CLAIM YOUR PRIZE NOW - you've won $10,000! Click here: http://scam.example/","9544 Pine Rd, Lawrenceville, GA",Gwinnett,,spam,P3,ARCHIVE
WA-0298,whatsapp,2026-04-23T00:41:00Z,Tester Buyer-Smith,+14045550199,"Gas leak smell in the apartment, I called 911. 9693 Sycamore Blvd, Brookhaven, GA

Also - can you let me know by tomorrow?","9693 Sycamore Blvd, Brookhaven, GA",DeKalb,,tenant_issue,P0,Nathalie
WA-0299,whatsapp,2026-05-10T10:43:00Z,Tester Buyer-Smith,+14045550199,The dog has a vet appointment Thursday at 10am.,"3901 Oak Ave, Cumming, GA",Forsyth,,personal,P3,ARCHIVE
WA-0300,whatsapp,2026-04-20T05:17:00Z,Tester Buyer-Smith,+14045550199,"No heat for 2 days now, my baby is freezing. 2320 Oak Ave, Cumming, GA","2320 Oak Ave, Cumming, GA",Forsyth,,tenant_issue,P0,Nathalie
WA-0301,whatsapp,2026-04-24T04:00:00Z,Tester Buyer-Smith,+14045550199,Question on clause 7.b of the contract - what does 'as-is' really mean here?,"9565 Oak Ave, Cumming, GA",Forsyth,,contract,P2,Noa
WA-0302,whatsapp,2026-04-14T11:48:00Z,Tester Buyer-Smith,+14045550199,Saw a roach in the kitchen - can pest control come this week?,"9066 Oak Ave, Canton, GA",Cherokee,,tenant_issue,P2,Nathalie
WA-0303,whatsapp,2026-05-09T16:54:00Z,Tester Buyer-Smith,+14045550199,I paid rent on the 1st but it doesn't show in the portal yet.,"4877 Maple Dr, Dunwoody, GA",DeKalb,,billing,P2,Noa
WA-0304,whatsapp,2026-03-20T16:34:00Z,Tester Buyer-Smith,+14045550199,"Hi Nathalie, I'd like to sell my house at 1408 Riverbend Way, Sugar Hill, GA. What's the market like in Gwinnett right now? 🙏","1408 Riverbend Way, Sugar Hill, GA",Gwinnett,,seller_lead,P2,Fabi
WA-0305,whatsapp,2026-04-16T06:59:00Z,Tester Buyer-Smith,+14045550199,"Running 15 min late to the showing at 7868 Riverbend Way, Marietta, GA, please tell the agent. 🙏","7868 Riverbend Way, Marietta, GA",Cobb,,showing,P1,Fabi
WA-0306,whatsapp,2026-04-21T08:56:00Z,Tester Buyer-Smith,+14045550199,"Our offer on 820 Willow Pkwy, Marietta, GA expires at 5pm today, can you confirm acceptance?? 🙏

Also - can you let me know by tomorrow?","820 Willow Pkwy, Marietta, GA",Cobb,,buyer_lead,P0,Fabi
WA-0307,whatsapp,2026-03-20T13:59:00Z,Tester Buyer-Smith,+14045550199,"Vendor said they'd be here at 10am, no show. Can you check on them?","4823 Birch Ct, Duluth, GA",Gwinnett,,maintenance,P2,Noa
WA-0308,whatsapp,2026-05-06T04:06:00Z,Tester Buyer-Smith,+14045550199,"Giving 30 days' notice - moving out by end of next month. 6007 Peachtree St, Canton, GA","6007 Peachtree St, Canton, GA",Cherokee,,contract,P1,Noa
WA-0309,whatsapp,2026-04-18T22:31:00Z,Tester Buyer-Smith,+14045550199,"Running 15 min late to the showing at 8678 Pine Rd, Woodstock, GA, please tell the agent.","8678 Pine Rd, Woodstock, GA",Cherokee,,showing,P1,Fabi
WA-0310,whatsapp,2026-05-15T13:38:00Z,Tester Buyer-Smith,+14045550199,"Pickup at school is at 3:15 today, can you grab the kids?","7738 Riverbend Way, Kennesaw, GA",Cobb,,personal,P3,ARCHIVE
WA-0311,whatsapp,2026-05-05T08:33:00Z,Tester Buyer-Smith,+14045550199,"Hey, want to grab dinner Friday at that new ramen place?","6006 Pine Rd, Sugar Hill, GA",Gwinnett,,personal,P3,ARCHIVE
WA-0312,whatsapp,2026-03-23T15:52:00Z,Tester Buyer-Smith,+14045550199,Saw a roach in the kitchen - can pest control come this week?,"6759 Sycamore Blvd, Woodstock, GA",Cherokee,,tenant_issue,P2,Nathalie
WA-0313,whatsapp,2026-04-23T13:03:00Z,Tester Buyer-Smith,+14045550199,"HOA sent a notice about new pool hours, forwarding to you.","752 Pine Rd, Smyrna, GA",Cobb,,admin,P3,Noa
WA-0314,whatsapp,2026-03-30T00:13:00Z,Tester Buyer-Smith,+14045550199,"Insurance renewal for 3808 Oak Ave, Duluth, GA is due next month.","3808 Oak Ave, Duluth, GA",Gwinnett,,admin,P3,Noa
WA-0315,whatsapp,2026-04-26T08:14:00Z,Tester Buyer-Smith,+14045550199,"Could you send me the seller's disclosure for 1164 Maple Dr, Dunwoody, GA (MLS MLS-7678086)?","1164 Maple Dr, Dunwoody, GA",DeKalb,MLS-7678086,document,P2,Noa
